Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,0.310000,E
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,0.460000,E
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.460000,E
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,0.460000,E
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,0.580000,E
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,0.710000,E
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,0.890000,E
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,2.320000,E
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,3.570000,E
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,5.350000,E
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,26.740000,E
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,267.410000,E
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,668.510000,E
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,2005.540000,E
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,27899.350000,E
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,89367.930000,E
ZWE,2010-01-01,2010-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,35.480000,E
ZWE,2011-01-01,2011-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,91.940000,E
ZWE,2012-01-01,2012-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,95.160000,E
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,95.160000,E
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,100.000000,E
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,74.190000,E
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,125.810000,E
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,125.810000,E
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,79,'0118,Millet,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,125.810000,E
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,195000.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,207000.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,295000.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,2845000.000000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,538.800000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,572.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,815.100000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,449,'01270,Mushrooms and truffles,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,7861.300000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,75,'0117,Oats,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,250968.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,75,'0117,Oats,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,693.500000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,2500.000000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,2500.000000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,2000.000000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,1200.000000,X
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,1200.000000,A
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,1660.000000,A
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,2500.000000,A
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,6000.000000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,6500.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,23000.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,30500.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,584000.000000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,615.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,698.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,660.000000,A
ZWE,2017-01-01,2017-01-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,425.000000,A
ZWE,2017-02-01,2017-02-28,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,408.000000,A
ZWE,2017-03-01,2017-03-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,625.000000,A
ZWE,2017-04-01,2017-04-30,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,658.000000,A
ZWE,2017-05-01,2017-05-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,683.000000,A
ZWE,2017-06-01,2017-06-30,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,825.000000,A
ZWE,2017-07-01,2017-07-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,825.000000,A
ZWE,2017-08-01,2017-08-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,700.000000,A
ZWE,2017-09-01,2017-09-30,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,753.000000,A
ZWE,2017-10-01,2017-10-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,650.000000,A
ZWE,2017-11-01,2017-11-30,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,700.000000,A
ZWE,2017-12-01,2017-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,675.000000,A
ZWE,2018-01-01,2018-01-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,600.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,6.900000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,6.900000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,5.500000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,3.300000,X
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,3.300000,A
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,4.600000,A
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,6.900000,A
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,16.600000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,18.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,63.600000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,84.300000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,1613.700000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,615.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,698.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,660.000000,A
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,724.800000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,615.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,698.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,660.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,1.050000,E
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,1.050000,E
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,0.840000,E
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.510000,E
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,0.510000,E
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,0.700000,E
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,1.050000,E
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,2.530000,E
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,3.660000,E
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,2.740000,E
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,9.680000,E
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,12.840000,E
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,245.800000,E
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,1537.000000,E
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,7900.560000,E
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,110002.220000,E
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,379513.880000,E
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,93.680000,E
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.320000,E
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,100.530000,E
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,110.410000,E
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,900.000000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,900.000000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,900.000000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,900.000000,X
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,7500.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,26000.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,39550.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,254000.000000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,477.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,519.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,585.000000,A
ZWE,2017-02-01,2017-02-28,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,410.000000,A
ZWE,2017-03-01,2017-03-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,1065.000000,A
ZWE,2017-04-01,2017-04-30,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,425.000000,A
ZWE,2017-05-01,2017-05-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,500.000000,A
ZWE,2017-06-01,2017-06-30,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,685.000000,A
ZWE,2017-07-01,2017-07-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,600.000000,A
ZWE,2017-08-01,2017-08-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,675.000000,A
ZWE,2017-09-01,2017-09-30,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,600.000000,A
ZWE,2017-10-01,2017-10-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,675.000000,A
ZWE,2017-11-01,2017-11-30,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,700.000000,A
ZWE,2017-12-01,2017-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,688.000000,A
ZWE,2018-01-01,2018-01-31,181,'716,Zimbabwe,490,'01323,Oranges,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,840.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,2.500000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,2.500000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,2.500000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,2.500000,X
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,20.700000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,71.800000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,109.300000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,701.900000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,477.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,519.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,585.000000,A
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,642.500000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,477.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,519.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,585.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,0.500000,E
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,0.500000,E
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,0.500000,E
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.500000,E
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,0.580000,E
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,490,'01323,Oranges,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,0.670000,E
